ID,OPERACION,MSGID,CODIGO,TIEMPOMQ,TIPO,TiempoTransaccion
16779,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D27015E,0,8/05/2025 8:46,Resp,00:00
16780,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D27015E,,8/05/2025 8:46,Req,
16781,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D270120,,8/05/2025 8:45,Resp,00:09
16782,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D270120,,8/05/2025 8:45,Req,
16783,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2700A2,,8/05/2025 8:47,Resp,00:05
16784,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2700A2,,8/05/2025 8:47,Req,
16785,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D26FC67,,8/05/2025 8:46,Resp,00:09
16786,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D26FC67,,8/05/2025 8:46,Req,
16787,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26EBE7,0,8/05/2025 8:48,Resp,00:00
16788,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26EBE7,,8/05/2025 8:48,Req,
16789,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26E7AF,0,8/05/2025 8:47,Resp,00:00
16790,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26E7AF,,8/05/2025 8:47,Req,
16791,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2692CE,,8/05/2025 8:47,Resp,00:09
16792,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2692CE,,8/05/2025 8:47,Req,
16793,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26674E,0,8/05/2025 8:45,Resp,00:01
16794,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D26674E,,8/05/2025 8:45,Req,
16795,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D266737,,8/05/2025 8:45,Resp,00:07
16796,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D266737,,8/05/2025 8:45,Req,
16797,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2661E5,0,8/05/2025 8:47,Resp,00:00
16798,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2661E5,,8/05/2025 8:47,Req,
16799,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2658F1,,8/05/2025 8:48,Resp,00:04
16800,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2658F1,,8/05/2025 8:47,Req,
16801,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D265873,-22,8/05/2025 8:46,Resp,00:28
16802,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D265873,,8/05/2025 8:45,Req,
16803,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2645DC,0,8/05/2025 8:47,Resp,00:00
16804,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2645DC,,8/05/2025 8:47,Req,
16805,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D264577,0,8/05/2025 8:45,Resp,00:01
16806,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D264577,,8/05/2025 8:45,Req,
16807,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2641B0,,8/05/2025 8:46,Resp,00:08
16808,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2641B0,,8/05/2025 8:46,Req,
16809,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D26411C,,8/05/2025 8:44,Resp,00:08
16810,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D26411C,,8/05/2025 8:44,Req,
16811,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D260439,-22,8/05/2025 8:45,Resp,00:28
16812,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D260439,,8/05/2025 8:44,Req,
16813,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D259A31,,8/05/2025 8:44,Resp,00:08
16814,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D259A31,,8/05/2025 8:44,Req,
16815,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D258D1B,,8/05/2025 8:44,Resp,00:10
16816,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D258D1B,,8/05/2025 8:44,Req,
16817,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2576AC,,8/05/2025 8:46,Resp,00:12
16818,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2576AC,,8/05/2025 8:46,Req,
16819,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D25767E,0,8/05/2025 8:45,Resp,00:00
16820,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D25767E,,8/05/2025 8:45,Req,
16821,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B97,,8/05/2025 8:46,Resp,00:26
16822,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B97,,8/05/2025 8:45,Req,
16823,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B5E,-22,8/05/2025 8:45,Resp,00:28
16824,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B5E,,8/05/2025 8:45,Req,
16825,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B2E,0,8/05/2025 8:44,Resp,00:07
16826,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D256B2E,,8/05/2025 8:44,Req,
16827,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D256AAF,,8/05/2025 8:46,Resp,00:14
16828,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D256AAF,,8/05/2025 8:46,Req,
16829,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F9F3,,8/05/2025 8:47,Resp,00:04
16830,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F9F3,,8/05/2025 8:47,Req,
16831,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F987,,8/05/2025 8:45,Resp,00:09
16832,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F987,,8/05/2025 8:45,Req,
16833,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F907,,8/05/2025 8:43,Resp,00:04
16834,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F907,,8/05/2025 8:43,Req,
16835,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F2A0,,8/05/2025 8:45,Resp,00:01
16836,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24F2A0,,8/05/2025 8:45,Req,
16837,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24D072,-22,8/05/2025 8:45,Resp,00:28
16838,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24D072,,8/05/2025 8:45,Req,
16839,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24C349,-22,8/05/2025 8:44,Resp,00:28
16840,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24C349,,8/05/2025 8:44,Req,
16841,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24C31F,,8/05/2025 8:44,Resp,00:20
16842,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24C31F,,8/05/2025 8:43,Req,
16843,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24B6A4,-22,8/05/2025 8:46,Resp,00:28
16844,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D24B6A4,,8/05/2025 8:45,Req,
16845,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D245E42,,8/05/2025 8:44,Resp,00:13
16846,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D245E42,,8/05/2025 8:44,Req,
16847,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D244806,,8/05/2025 8:43,Resp,00:05
16848,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D244806,,8/05/2025 8:43,Req,
16849,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D242967,,8/05/2025 8:44,Resp,00:13
16850,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D242967,,8/05/2025 8:44,Req,
16851,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D241CFE,,8/05/2025 8:46,Resp,00:04
16852,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D241CFE,,8/05/2025 8:46,Req,
16853,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D23D422,,8/05/2025 8:43,Resp,00:04
16854,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D23D422,,8/05/2025 8:43,Req,
16855,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D23C2BE,,8/05/2025 8:46,Resp,00:27
16856,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D23C2BE,,8/05/2025 8:45,Req,
16857,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D23B380,-22,8/05/2025 8:45,Resp,00:28
16858,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D23B380,,8/05/2025 8:44,Req,
16859,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2389E3,,8/05/2025 8:46,Resp,00:18
16860,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2389E3,,8/05/2025 8:46,Req,
16861,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D238942,,8/05/2025 8:43,Resp,00:20
16862,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D238942,,8/05/2025 8:43,Req,
16863,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2377D5,-22,8/05/2025 8:46,Resp,00:28
16864,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2377D5,,8/05/2025 8:45,Req,
16865,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED6989D2374C2,,8/05/2025 8:45,Resp,00:00
16866,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED6989D2374C2,,8/05/2025 8:45,Req,
16867,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D233A8A,,8/05/2025 8:44,Resp,00:18
16868,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D233A8A,,8/05/2025 8:44,Req,
16869,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D233A29,0,8/05/2025 8:43,Resp,00:06
16870,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D233A29,,8/05/2025 8:42,Req,
16871,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22F0C1,-22,8/05/2025 8:45,Resp,00:28
16872,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22F0C1,,8/05/2025 8:45,Req,
16873,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22E54E,,8/05/2025 8:43,Resp,00:14
16874,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22E54E,,8/05/2025 8:43,Req,
16875,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D22CBB4,0,8/05/2025 8:44,Resp,00:01
16876,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D22CBB4,,8/05/2025 8:44,Req,
16877,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C691,-22,8/05/2025 8:44,Resp,00:28
16878,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C691,,8/05/2025 8:44,Req,
16879,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C686,-22,8/05/2025 8:44,Resp,00:28
16880,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C686,,8/05/2025 8:44,Req,
16881,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C65A,,8/05/2025 8:43,Resp,00:09
16882,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D22C65A,,8/05/2025 8:43,Req,
16883,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D22B288,0,8/05/2025 8:44,Resp,00:00
16884,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D22B288,,8/05/2025 8:44,Req,
16885,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D229BEF,-22,8/05/2025 8:46,Resp,00:28
16886,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D229BEF,,8/05/2025 8:45,Req,
16887,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D229B4F,0,8/05/2025 8:43,Resp,00:07
16888,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED6989D229B4F,,8/05/2025 8:43,Req,
16889,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D226CAD,-22,8/05/2025 8:45,Resp,00:28
16890,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D226CAD,,8/05/2025 8:44,Req,
16891,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D224B5A,0,8/05/2025 8:43,Resp,00:00
16892,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D224B5A,,8/05/2025 8:43,Req,
16893,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D224750,0,8/05/2025 8:43,Resp,00:00
16894,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D224750,,8/05/2025 8:43,Req,
16895,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D224724,-22,8/05/2025 8:42,Resp,00:28
16896,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D224724,,8/05/2025 8:42,Req,
16897,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2244F1,,8/05/2025 8:45,Resp,00:19
16898,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D2244F1,,8/05/2025 8:45,Req,
16899,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2233C9,-22,8/05/2025 8:45,Resp,00:28
16900,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2233C9,,8/05/2025 8:45,Req,
16901,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22162B,,8/05/2025 8:42,Resp,00:24
16902,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D22162B,,8/05/2025 8:42,Req,
16903,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D21DBAA,,8/05/2025 8:44,Resp,00:11
16904,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D21DBAA,,8/05/2025 8:44,Req,
16905,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D21AAA0,,8/05/2025 8:44,Resp,00:06
16906,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D21AAA0,,8/05/2025 8:44,Req,
16907,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D213CE4,0,8/05/2025 8:44,Resp,00:00
16908,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D213CE4,,8/05/2025 8:44,Req,
16909,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D213BE9,0,8/05/2025 8:45,Resp,00:00
16910,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D213BE9,,8/05/2025 8:45,Req,
16911,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D213997,,8/05/2025 8:43,Resp,00:16
16912,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D213997,,8/05/2025 8:43,Req,
16913,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D213933,-22,8/05/2025 8:42,Resp,00:28
16914,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D213933,,8/05/2025 8:42,Req,
16915,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D213909,,8/05/2025 8:41,Resp,00:09
16916,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D213909,,8/05/2025 8:41,Req,
16917,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D212F54,0,8/05/2025 8:42,Resp,00:00
16918,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D212F54,,8/05/2025 8:42,Req,
16919,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2121D4,-22,8/05/2025 8:44,Resp,00:28
16920,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2121D4,,8/05/2025 8:44,Req,
16921,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2121CB,0,8/05/2025 8:44,Resp,00:00
16922,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D2121CB,,8/05/2025 8:44,Req,
16923,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2117C8,,8/05/2025 8:44,Resp,00:17
16924,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D2117C8,,8/05/2025 8:44,Req,
16925,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D203ED8,,8/05/2025 8:44,Resp,00:10
16926,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D203ED8,,8/05/2025 8:44,Req,
16927,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D203C47,0,8/05/2025 8:41,Resp,00:00
16928,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D203C47,,8/05/2025 8:41,Req,
16929,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D20063B,,8/05/2025 8:41,Resp,00:14
16930,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D20063B,,8/05/2025 8:41,Req,
16931,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FCFB5,,8/05/2025 8:43,Resp,00:09
16932,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FCFB5,,8/05/2025 8:43,Req,
16933,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FADD9,,8/05/2025 8:44,Resp,00:12
16934,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FADD9,,8/05/2025 8:43,Req,
16935,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FAD10,,8/05/2025 8:40,Resp,00:17
16936,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FAD10,,8/05/2025 8:40,Req,
16937,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FAA16,-22,8/05/2025 8:41,Resp,00:28
16938,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1FAA16,,8/05/2025 8:40,Req,
16939,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F9DD4,0,8/05/2025 8:43,Resp,00:01
16940,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F9DD4,,8/05/2025 8:43,Req,
16941,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F62CF,,8/05/2025 8:43,Resp,00:13
16942,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F62CF,,8/05/2025 8:43,Req,
16943,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F627F,0,8/05/2025 8:42,Resp,00:00
16944,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F627F,,8/05/2025 8:42,Req,
16945,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F47A4,,8/05/2025 8:42,Resp,00:13
16946,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F47A4,,8/05/2025 8:42,Req,
16947,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F25DC,,8/05/2025 8:43,Resp,00:20
16948,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F25DC,,8/05/2025 8:43,Req,
16949,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F0CC3,,8/05/2025 8:43,Resp,00:09
16950,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1F0CC3,,8/05/2025 8:43,Req,
16951,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EF02A,0,8/05/2025 8:40,Resp,00:00
16952,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EF02A,,8/05/2025 8:40,Req,
16953,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EE6E0,0,8/05/2025 8:43,Resp,00:01
16954,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EE6E0,,8/05/2025 8:43,Req,
16955,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EC878,-22,8/05/2025 8:42,Resp,00:28
16956,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EC878,,8/05/2025 8:41,Req,
16957,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EC7E3,,8/05/2025 8:43,Resp,00:15
16958,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1EC7E3,,8/05/2025 8:43,Req,
16959,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E6739,0,8/05/2025 8:40,Resp,00:01
16960,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E6739,,8/05/2025 8:40,Req,
16961,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E5FE3,,8/05/2025 8:43,Resp,00:13
16962,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E5FE3,,8/05/2025 8:43,Req,
16963,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E59ED,,8/05/2025 8:43,Resp,00:11
16964,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E59ED,,8/05/2025 8:43,Req,
16965,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E57EE,,8/05/2025 8:43,Resp,00:04
16966,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E57EE,,8/05/2025 8:43,Req,
16967,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E5763,,8/05/2025 8:41,Resp,00:09
16968,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E5763,,8/05/2025 8:41,Req,
16969,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E50D3,,8/05/2025 8:42,Resp,00:06
16970,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E50D3,,8/05/2025 8:42,Req,
16971,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E503D,0,8/05/2025 8:40,Resp,00:00
16972,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E503D,,8/05/2025 8:40,Req,
16973,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E37E7,0,8/05/2025 8:43,Resp,00:00
16974,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E37E7,,8/05/2025 8:43,Req,
16975,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E2221,0,8/05/2025 8:39,Resp,00:00
16976,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1E2221,,8/05/2025 8:39,Req,
16977,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DE469,0,8/05/2025 8:40,Resp,00:00
16978,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DE469,,8/05/2025 8:40,Req,
16979,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DC4A2,,8/05/2025 8:41,Resp,00:08
16980,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DC4A2,,8/05/2025 8:41,Req,
16981,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DAAFF,,8/05/2025 8:43,Resp,00:10
16982,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DAAFF,,8/05/2025 8:43,Req,
16983,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DA3AD,,8/05/2025 8:42,Resp,00:28
16984,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DA3AD,,8/05/2025 8:41,Req,
16985,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DA2C2,0,8/05/2025 8:42,Resp,00:01
16986,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED6989D1DA2C2,,8/05/2025 8:42,Req,
16987,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1D54A9,-22,8/05/2025 8:42,Resp,00:28
16988,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1D54A9,,8/05/2025 8:41,Req,
16989,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1D3713,,8/05/2025 8:39,Resp,00:12
16990,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED6989D1D3713,,8/05/2025 8:39,Req,
